Company_name,Headline,Date,Link,Article
nytimes,The New Kingmakers Who Could Make or Break Modi’s Government,"June 5, 2024",https://www.nytimes.com/2024/06/05/world/asia/india-elections-modi-coalition.html,"After his first two national election victories, Prime Minister Narendra Modi of India easily set his own terms, with his Bharatiya Janata Party winning clear majorities. The result was different in this vote. It was still a victory, but one that left him dependent on a host of coalition partners — particularly on politicians from two regional parties who could make or break Mr. Modi’s ability to form a government. Of the more than a dozen parties that make up the B.J.P.’s coalition, known as the National Democratic Alliance, most won just one or two seats, leaving the party in a difficult predicament. On Wednesday, the B.J.P. said it had reached an agreement to form a coalition government that includes those two regional parties — the Telugu Desam Party and Janata Dal-United. They will be the biggest junior partners, but they are also avowedly secular and removed from Mr. Modi’s Hindu-nationalist ideology. Cameras on Wednesday followed every word, meeting and movement of the leaders of the two parties, N. Chandrababu Naidu of the Telugu Desam Party, and Nitish Kumar of Janata Dal-United. Their combined 28 seats in Parliament will give the prime minister the votes he needs to stay in power and push through his agenda. Here is what to know about the men who unexpectedly found themselves as kingmakers, and about the parties they lead. Though some of the members of the B.J.P.’s coalition this year share Mr. Modi’s hard-line vision, both the Telugu Desam Party and Janata Dal-United are moderate, secular parties that have a diverse support base. Speculation in India was focusing on what terms the men were demanding for their support, which are unlikely to be rooted in ideology. Both Mr. Naidu and Mr. Kumar are known to be pragmatic, deal-making politicians whose priorities will be practical concessions for their state, or perhaps cabinet positions. Mr. Kumar has earned a reputation in India for his willingness to switch allegiances over the past decade. He has gone between aligning himself with the B.J.P.-led coalition to supporting its rivals no fewer than five times. Most recently, in January, he returned to Mr. Modi’s alliance just 18 months after he’d left it and with just months to go until the election. He has said his switching of political loyalties was in the interest of his state, Bihar. Mr. Naidu has also at times broken with Mr. Modi, cutting ties with the B.J.P. in 2018 and joining forces with its chief rival, Indian National Congress, ahead of the 2019 elections. He has said that his party has aligned with the B.J.P. out of “political compulsion.” Mr. Naidu and Mr. Kumar have both been in politics for decades, and have been mentioned as potential candidates for prime minister. Mr. Naidu of the T.D.P., based in the southern state of Andhra Pradesh, is a technocrat who has aggressively pushed for investment from information technology companies in his region. His policies helped bring high-paying jobs for I.T. professionals and transformed the city of Hyderabad. Mr. Kumar is a nine-time chief minister of Bihar, India’s poorest state, who comes from a homegrown socialist background. He has pushed for more funds for low-caste Hindus, and his alliance with the B.J.P. broadened support for the party in his state."
nytimes,"Modi se reelige en India, pero pierde mayoría parlamentaria: 4 claves de las elecciones","June 5, 2024",https://www.nytimes.com/es/2024/06/05/espanol/elecciones-india-modi.html,"[Estamos en WhatsApp. Empieza a seguirnos ahora] La primera década de Narendra Modi como primer ministro de India ha estado plagada de sorpresas. Ninguna, sin embargo, se comparó con lo que ocurrió el martes por la mañana, cuando Modi ganó su segunda reelección, pero su partido perdió la mayoría en el Parlamento. Con esa derrota, el aire de invencibilidad de Modi también pareció desvanecerse por primera vez desde que asumió el cargo en 2014. Los resultados de las elecciones fueron particularmente interesantes porque, tras casi siete semanas de votaciones en todo el país, las encuestas a pie de urna publicadas pocos días antes del recuento final mostraban que el Partido Popular Indio de Modi ganaría de forma aplastante, como ya había hecho en dos ocasiones anteriores. Sin embargo, el Partido Popular Indio solo obtuvo 239 escaños, muy por debajo de los 272 necesarios para formar gobierno. La alianza de la oposición, liderada por el Partido del Congreso Nacional Indio, obtuvo 235 escaños. Con los 52 escaños obtenidos por los aliados del Partido Popular Indio, Modi seguirá a la cabeza. Pero su atractivo ha disminuido y su liderazgo ha cambiado radicalmente. Cuando Modi llegó al poder en 2014, prometió progreso económico, el fin de la corrupción y la promoción del hinduismo como elemento central de la identidad india. Con todo ello, se presentó como un líder singularmente fuerte, capaz de reunir a sus seguidores para trabajar por la nación. Esto contrastaba con el gobierno anterior. Antes de que Modi fuera elegido por primera vez, India llevaba 25 años gobernada por coaliciones. Los primeros ministros del Partido del Congreso, del Partido Popular Indio y de terceros partidos más pequeños se alternaban para dirigir India por comités. Modi rompió con esa tradición y lideró un nuevo sistema de partido único dominado por el Partido Popular Indio. Como líder, Modi mostró poco interés en compartir el poder. Cuando invalidó la mayor parte del papel moneda de India en 2016, ni siquiera su ministro de Finanzas conocía la decisión de antemano. Cuando decidió imponer la ley marcial en Jammu y Cachemira, el único estado de mayoría musulmana de India, presentó el plan al Parlamento como un hecho, sin pedir su aprobación. Pero esos días han terminado. Los dos mayores partidos que han surgido como nuevos socios de coalición del Partido Popular Indio están liderados por N. Chandrababu Naidu y Nitish Kumar, legisladores veteranos a quienes se conoce como tecnócratas moderados. Es probable que ambos exijan más autoridad en el Parlamento. De hecho, ambos han sido señalados como posibles candidatos a primer ministro, si se produjera otra coalición que no estuviera liderada ni por el Partido Popular Indio ni por el Congreso Nacional Indio. Cuando el martes se dieron a conocer los primeros mapas electorales nacionales que mostraban el número de escaños ganados y perdidos en el Parlamento, se observó una nueva y sorprendente configuración. Los mapas mostraban que el partido de Modi había perdido zonas de territorio en los estados del norte de habla hindi, considerados bastiones del Partido Popular Indio. Al mismo tiempo, el su partido avanzó en regiones que se habían resistido a Modi en el pasado. Perdió decenas de escaños en el estado septentrional de Uttar Pradesh, pero ganó muchos en el estado oriental de Odisha y en el estado meridional de Telangana. La única parte del país que ahora parece unificada por un partido es el “cinturón tribal”, que atraviesa los estados centrales. Sus comunidades relativamente pobres han sido hábilmente puestas en la mira de la política hinduista y los beneficios sociales del Partido Popular Indio. Los inversores de los mercados bursátiles indios de Mumbai respondieron con entusiasmo a las primeras encuestas a pie de urna. El lunes, se lanzaron a la compra, haciendo subir los precios de las llamadas acciones de Modi, aquellas asociadas a las prioridades de gasto del primer ministro o que se cree que se benefician de sus políticas fiscales. Cuando se conocieron los resultados de las urnas, esas acciones se desplomaron. Las acciones del buque insignia del Grupo Adani perdieron cerca del 19 por ciento de su valor en un solo día de cotización. El índice bursátil perdió cerca del 6 por ciento, casi anulando las ganancias de los cinco primeros meses del año. Modi sigue siendo popular entre los magnates de India, pero los inversores deben averiguar qué empresas se beneficiarán del nuevo gobierno. Chris Wood, responsable mundial de estrategia de renta variable del banco de inversión Jefferies, advirtió el año pasado que si Modi perdía, “cabría esperar una corrección del 25 por ciento, si no más”, en el mercado bursátil indio. Históricamente, a las empresas indias les ha ido igual de bien durante los periodos de gobierno de coalición. Por lo tanto, Wood dijo que, incluso sin Modi en el poder, espera que las acciones “se recuperen bruscamente” sobre la base de la fortaleza de la economía del país en su conjunto. Esta nueva era en el Parlamento empezará seguramente con algunas rondas de retribuciones políticas. Los políticos que no hayan conseguido escaños para sus jefes serán despedidos. Es probable que los partidos más pequeños exijan puestos en el gabinete, lo que significará sustituir a miembros del Partido Popular Indio. Habrá que revisar las políticas. ¿Se inclinará India por la exportación de manufacturas, con el objetivo de sustituir a China como la fábrica del mundo? ¿Protegerá ahora a las industrias locales que temen la competencia extranjera? Milan Vaishnav, investigador de la Fundación Carnegie para la Paz Internacional, advirtió que India no puede volver exactamente a la política de coalición que precedió a Modi. Es probable que sus nuevos socios exijan un estilo autoritario similar al que Modi ejerce desde Nueva Delhi. El tipo de líderes estatales que necesita ahora como socios de coalición “son tan absolutistas como el gobierno nacional”, dijo Vaishnav. Podrían, por ejemplo, pedir a la policía federal que detuviera a sus oponentes, como ha hecho Modi. Las elecciones de India fueron las mayores celebradas en la historia de la democracia, con más de 600 millones de votantes en seis fases. Esta vez no hubo quejas sobre las máquinas de votación electrónica, ni temores de que India se hubiera convertido en una dictadura bajo el mandato de Modi. En un discurso difícil pronunciado el martes por la noche desde la sede del Partido Popular Indio, Modi calificó las elecciones de “celebración de la democracia”."
nytimes,India’s Modi Thanks Supporters After Winning Third Term,"June 4, 2024",https://www.nytimes.com/video/world/asia/100000009503278/modi-victory-speech.html,
nytimes,Man Accused in Plot to Assassinate Sikh Separatist Pleads Not Guilty,"June 17, 2024",https://www.nytimes.com/2024/06/17/nyregion/nikhil-gupta-india-assassination-plot.html,"An Indian man pleaded not guilty on Monday to charges of orchestrating a failed assassination plot against a Sikh separatist in New York, a plan that prosecutors say he devised on behalf of an unnamed official in India’s government. The defendant, Nikhil Gupta, 52, was arrested in the Czech Republic a year ago, and was extradited last week to make his first appearance in Manhattan federal court. He is accused of trying to arrange the murder of Gurpatwant Singh Pannun, an American citizen and lawyer for a New York-based Sikh secessionist group. The murder attempt, which played out against a backdrop of doubt about India’s commitment to democracy, spanned several countries and mirrored the successful killing of another separatist in Canada, prosecutors say. On Monday morning, Mr. Gupta entered the Lower Manhattan courtroom in a blue cardigan and yellow patterned shirt and appeared relaxed as he spoke to his lawyer, Jeffrey Chabrowe, at the defense table. He has been held at the Metropolitan Detention Center in Brooklyn since landing in the United States on Friday afternoon. In a statement to reporters after the arraignment, Mr. Chabrowe called the case a “complex matter"" for India and the United States. “Background and details will develop that may cast government allegations into an entirely new light,” he said. Mr. Gupta is charged with murder for hire and conspiracy to commit murder for hire. If convicted, he would face a maximum of 10 years in prison for each charge. He was sent back to the detention center after Monday’s arraignment and is set to appear in court again on June 28. In a statement Monday, Attorney General Merrick B. Garland said Mr. Gupta will “now face justice” in an American courtroom. “This extradition makes clear that the Justice Department will not tolerate attempts to silence or harm American citizens,” he said. In an indictment unsealed in November, Manhattan federal prosecutors described an audacious plot that began around May 2023 when an Indian government employee enlisted Mr. Gupta to organize the killing of Mr. Pannun, who was living in New York at the time. Mr. Pannun is the general counsel of Sikhs for Justice, an organization that supports the secession of Punjab, a state in northern India. He is a vocal critic of the Indian government and has been banned from the country, prosecutors say. Mr. Gupta, who lived in India, had told the government official about “his involvement in international narcotics and weapons trafficking,” according to the indictment. At the direction of the Indian government employee, Mr. Gupta contacted a man who he believed would help him hire a hit man in New York, but who was, in fact, an agent for the American government. That agent introduced Mr. Gupta to an undercover Drug Enforcement Administration officer who pretended to be the hit man. In deals brokered by Mr. Gupta, the Indian government official agreed to pay the D.E.A. officer $100,000 to kill Mr. Pannun, including a $15,000 cash advance for the job, prosecutors said. Mr. Gupta then shared personal information about Mr. Pannun with the undercover officer, including Mr. Pannun’s address in New York and his phone number. When the Indian official asked for updates, Mr. Gupta relayed surveillance photos of Mr. Pannun that the agent had sent him. Mr. Gupta instructed the undercover officer to carry out the assassination as soon as possible, but asked him not to do it around the time of high-level meetings between U.S. and Indian officials, according to the indictment. Prime Minister Narendra Modi visited Washington and met with President Biden in June 2023. Then, prosecutors said, on June 18 of that year, gunmen killed Hardeep Singh Nijjar, another Sikh separatist leader, in British Columbia, Canada. Mr. Nijjar knew Mr. Pannun and was also an outspoken critic of the Indian government. Soon after, prosecutors said, Mr. Gupta told the undercover officer that Mr. Nijjar “was also the target” and that “we have so many targets.” Mr. Gupta then told the officer — the pretend hit man — that there was “now no need to wait” to kill Mr. Pannun, prosecutors said. On Monday, Mr. Pannun said in a statement that he had “full faith” that the United States would hold Mr. Gupta and his co-conspirators accountable. “The attempt on my life on American soil is the blatant case of India’s transnational terrorism challenging America’s sovereignty and unequivocally proves that Modi’s India believes in using violence to suppress the dissenting political opinion,” he said. A spokesman for the Indian Embassy in Washington, D.C., could not immediately be reached for comment on Monday. Mr. Gupta’s case has threatened to complicate the delicate relations among Washington, Ottawa and New Delhi. During his presidency, Mr. Biden has courted India’s leaders to counter the influence of Russia and China, despite growing concerns about India’s commitment to democracy. Mr. Modi, who has been in office since 2014, was re-elected as India’s prime minister in June, even as his Bharatiya Janata Party lost its majority in Parliament."
nytimes,Multiple People Killed in India Train Crash,"June 17, 2024",https://www.nytimes.com/video/world/asia/100000009525549/india-train-crash-west-bengal.html,
nytimes,Train Crash in India Leaves at Least 8 Dead and Dozens Injured,"June 17, 2024",https://www.nytimes.com/2024/06/17/world/asia/india-train-crash.html,"A freight train collided with a passenger train in eastern India on Monday, killing at least eight people and injuring 50 others, officials said. The episode occurred at around 9 a.m. when the Kanchanjunga Express, which was carrying passengers to the state of West Bengal from the state of Tripura, was leaving the Rangapani station. Four coaches of the popular and often-crowded passenger train derailed when it was rammed from behind by the commercial train. Images from the accident site showed one of the passenger coaches lifted off the railway track and balancing on a coach of the freight train. The death toll was likely to rise. Local news outlets, citing police officials, reported at least 15 people dead. The driver and the assistant driver of the freight train and a guard on the passenger train were among those killed. Jaya Varma Sinha, the chairperson of India’s railway board, said rescue operations were completed. Ashwini Vaishnaw, India’s railway minister, was en route to the site. The relatively low number of casualties could be attributed to the fact that the rear portion of the Kanchanjunga Express, which took the biggest impact from the collision, comprised cargo coaches and the guard’s coach. Passengers were in compartments far forward from the impact. While an investigation has been ordered to look into the cause of the collision, Ms. Sinha said human error such as disregarding a railway signal could have caused the crash. The accident again brings to the fore the issue of rail safety in a country whose millions of poor residents rely on railways for transport. India’s rail network is one of the world’s largest and is crucial to the country’s economy and its people’s lives and livelihood. The country has, in recent years, invested heavily on rail safety after a long history of deadly accidents. Although the overall number of rail accidents has lessened over the past decade, incidents with mass casualties have persisted. Last June, 290 people were killed when two passenger trains collided after one of them struck a stationary freight train at full speed and derailed in the state of Odisha. After that incident, opposition leaders demanded the resignation of Mr. Vaishnaw, the railway minister. He has said he was trying to expand a safety system, called Kavach, that is meant to prevent accidents when two trains are moving on the same track. Ms. Sinha said the technology had not yet been deployed on the route of the Kanchanjunga Express."
nytimes,"G7 Leaders, Expanding the Circle, Shift Focus to Migration and the South","June 14, 2024",https://www.nytimes.com/2024/06/14/world/europe/g7-summit-ai-china-india.html,"The Group of 7 countries threw open the doors of their club on Friday to India, Brazil, Turkey and other non-Western countries, acknowledging a shifting global landscape as they tried to enlist these nations’ leaders in causes ranging from climate change to managing the economic competition with China. While diplomats from the Group of 7 hammered out a communiqué that pledged support for Ukraine in its war against Russia and greater ambition in curbing carbon emissions, the focus was on Prime Minister Narendra Modi of India, President Luiz Inácio Lula da Silva of Brazil and other leaders from outside the G7, whose support is increasingly critical to achieving any of these goals. Among the thorny questions on the second day of the summit: migration, which has helped fuel a recent resurgence of populism and far-right parties in Europe and the United States. The leaders also discussed the war in Gaza and China’s state subsidies of industries like electric vehicles, which has prompted the United States and the European Union to impose tariffs on Chinese exports. Prime Minister Giorgia Meloni of Italy, who is hosting the gathering, said the goal of her expanded guest list was to “strengthen dialogue with the nations of the Global South.” She insisted that the Group of 7 was “not a fortress closed in itself” but “an offer of values that we open to the world.” Ms. Meloni recruited Pope Francis to speak to the leaders about the dangers posed by artificial intelligence. Francis urged them to regulate the technology, of which he was himself a victim when A.I.-generated fake images of him clad in a white puffer jacket and a jewel-encrusted crucifix went viral last year. “The benefits and the damages it causes will depend on the way it is used,” the pope declared, warning of the risks of A.I.’s uncontrolled development. He called for lethal autonomous weapons, which are unmanned and uncontrolled by a human hand, to be banned, saying, “No machine should ever decide whether to take the life of a human being away.” The pope’s appearance was the emotional highlight of a day of carefully staged summitry that seemed to concede that the West is less dominant demographically and economically than in the past — and that it is listening to calls for more equity and balance in global decision-making. As Ms. Meloni guided the pope, in a wheelchair, around a circular table to meet the leaders, he was greeted by a visibly moved President Biden and got an enthusiastic hug from Argentina’s flamboyant president, Javier Milei, whose election last November was viewed as another sign of the rising tide of populism across the Americas and Europe. This is not the first time non-Western leaders have been invited to a Group of 7 meeting, but rarely have they been so conspicuous. In part that reflects the issues that Ms. Meloni has highlighted: Africa and the Mediterranean. The leaders of Algeria, Kenya and Tunisia were on hand at a luxury resort hotel on Italy’s southern coast, as was President Recep Tayyip Erdogan of Turkey. “Inviting key developing country leaders reflects the reality that confronting China and Russia requires the cooperation of more than the G7,” said Daniel M. Price, who was a top trade adviser to President George W. Bush. “And Brazil, India and Turkey are as concerned about Chinese predatory trade practices and overcapacity as are Japan, Europe and the U.S.” The final G7 communiqué voiced concern about what the leaders called China’s “persistent industrial targeting and comprehensive nonmarket policies and practices that are leading to global spillovers, market distortions and harmful overcapacity.” The communiqué endorsed Mr. Biden’s effort to broker a cease-fire between Israel and Hamas in Gaza. France and Canada had pushed for stronger language on Israel’s conduct of the war, according to people familiar with the negotiations, but the United States and Germany resisted. In a victory for Ms. Meloni, a conservative who opposes abortion, the communiqué did not include an explicit reference to abortion, in a passage that pledged to promote “comprehensive sexual and reproductive health and rights for all.” A communiqué released by the Group of 7 leaders after their last summit in Hiroshima, Japan, referred specifically to abortion rights. The issue injected a briefly discordant note into the gathering after President Emmanuel Macron of France told an Italian journalist that some politicians did not share France’s “vision of equality between women and men.” Ms. Meloni criticized Mr. Macron, who recently called a snap parliamentary election, as seeking to politicize the issue at a “precious forum like the G7.” For the most part, however, the meeting underscored harmony among the leaders, many of whom are embattled by their own domestic politics. It also served as a platform for Ms. Meloni, 47, who has overcome initial qualms about her political roots in a party built on the ashes of fascism to win respect for her steadfast support of Ukraine. Presiding over the two days of meetings, she was able to put a spotlight on several of her pet issues. How to control migration has vexed the United States and Europe, compounded by the effects of climate change and warfare in Afghanistan, the Middle East and Ukraine. It is a particularly delicate issue for Ms. Meloni, who has campaigned hard to fight what she has called “uncontrolled immigration” to Italy and other parts of Europe from Africa and the Middle East. While Europe has welcomed thousands of Ukrainians, especially women and children, fleeing the Russian invasion, Ukrainian officials have urged European countries to help them repatriate men of fighting age. “Turkey is a critical player on global migration,” said Peter Westmacott, who served as Britain’s ambassador to Turkey, France and the United States. He noted that there are about three million Syrian refugees in Turkey, as well as hundreds of thousands of Iraqi Kurds and Afghans. “If Europe wants to control migration from these countries,” Mr. Westmacott said, “Turkey is an indispensable partner.” Mr. Erdogan, he said, could also yet play a role in brokering an end to Ukraine’s war with Russia. As a Black Sea power, Turkey has kept open its commercial and political links to Russia. But it is also a NATO member and has supplied cheap, highly effective drones to help the Ukrainian resistance. Some of the invitations reflected diplomatic protocol, according to Italian officials. Brazil, India and South Africa were automatically included as current or future presidents of the Group of 20 industrialized nations. Argentina was invited, these officials said, because Mr. Milei has recognized the connections and interdependence between East and West. He and Ms. Meloni have also cultivated close personal ties, sharing a right-wing populism that includes opposition to abortion and gay rights."
nytimes,Fire in Kuwait Worker Housing Leaves at Least 49 Dead,"June 12, 2024",https://www.nytimes.com/2024/06/12/world/middleeast/fire-kuwait-migrant-worker-housing.html,"At least 49 people were killed and dozens of others injured in the Persian Gulf country of Kuwait, the state news agency said, when a fire broke out on Wednesday in a building that housed scores of low-income workers, many of them Indian nationals. The fire began during the morning in a coastal area called Mangaf, about half an hour’s drive from the center of the capital, Kuwait City. The Kuwaiti authorities have held the building owner for questioning as they investigate the cause of the fire and try to determine whether “any shortcoming or neglect” played a role, the state news agency reported. The authorities promised to begin a campaign to tackle building code violations. The public prosecutor’s office also planned to inspect the site and interview survivors. Speaking to journalists at the site of the fire, Sheikh Fahad Yusuf Al Sabah — Kuwait’s deputy prime minister and interior minister — blamed “the greed of property owners” for the disaster and said that the owner of the company employing the workers would also be detained, the Reuters news agency and Kuwaiti newspapers reported. Jayashankar, an Indian salesman who survived the fire, said that he awoke to screams around 4 a.m. local time. He and his roommates opened the door to their fourth-floor apartment and found that thick black smoke had enveloped the corridor, burning their lungs, he said in a phone interview, asking to be identified by his first name only for fear of retribution. Instead of trying to escape, he said, they locked the door, opened a window and waited for help. Two of his roommates who left the apartment to find an exit later died, he said. Witnesses told local news outlets that the fire had begun at the bottom of the seven-story building, sending smoke billowing upward. In a televised interview, an official in Kuwait’s firefighting force, Col. Sayed Hassan Al-Moussawi, said, “In a building like this, you’re supposed to go up to the roof, but unfortunately the door to the roof was locked.” Ramesh, an Indian worker who lives in a building next door and who also asked to be identified only by his first name for fear of retribution, said in an interview that he saw people trying to jump out of windows to escape. The fire’s high death toll highlighted the perils faced by low-income immigrants to Gulf countries, who often toil under exploitative contracts and live in overcrowded housing, with regulatory protections that are limited or poorly enforced. Foreigners make up about two-thirds of the population of Kuwait, an oil-rich nation with one of the world’s largest sovereign wealth funds. Many are low-paid workers from South Asian countries who perform jobs including construction, restaurant service and street cleaning. More than 50 people hurt during the fire were sent to hospitals around Kuwait, with injuries including burns, broken bones from jumping out of the building and carbon monoxide poisoning from smoke inhalation, the Ministry of Health said in a statement. Nine were in critical condition, it said. Many of the workers affected were from India, the country’s embassy in Kuwait said on social media. On Wednesday, India’s ambassador to Kuwait, Adarsh Swaika, visited several hospitals where workers were taken, the embassy said in its posts. In a post on X, Prime Minister Narendra Modi of India said that the fire was “saddening” and that the Indian Embassy would monitor the situation closely and work with the authorities “to assist the affected.” In a video published by the Kuwaiti news media, Sheikh Fahad was shown at the location of the fire, questioning an unidentified man about who lived in the building. The man told him that 196 people had lived there. The video cut off after Sheikh Fahad told the authorities to detain the man for questioning. Officials working in the municipality overseeing the area were also suspended from work pending an investigation, Kuwait’s state news agency reported. Building codes in Gulf countries are often laxly put in place, and smoke detectors and fire escapes are not common in residential properties. At the site of the fire on Wednesday afternoon, municipal employees were already putting up notices of violations on nearby buildings, including for partitioning rooms with gypsum board. Mangaf is predominantly inhabited by migrant workers, with apartment blocks housing men from India, Bangladesh and Egypt. Interviewed by The New York Times near the fire location, workers who lived nearby gave varying accounts of the numbers of men typically housed in each room, ranging from three to 12. Jayashankar, the survivor, said that nine people, all Indians, had shared his three-bedroom apartment. The building bore a sign saying it was a workers’ camp for a company called NBTC Group, a contracting firm headquartered in Kuwait with business in construction, industry, logistics and related fields. Phone calls to the company on Wednesday went unanswered, and an employee at the company’s offices said that staff members had been detained by officials that day. Another Indian worker who lived on the second floor of the building said that he and his roommates had survived because they had been out working an overnight shift. The worker, Sami, 45, who also asked to be identified only by his first name for fear of retribution, said he had not yet been able to go inside to retrieve his belongings and inspect the damage because the police had closed off entrances to the building. Shahrukh Kha, who is from Bihar, India, said that he had spent all day trying to reach his brother, Kalu, who lived in the building, but that his brother’s phone was off. “We have not gotten any kind of information about whether he is injured or dead,” he said in a phone interview. Kalu Kha, a 30-year-old salesman who works in a fruit and vegetable shop, had been planning to travel home to India next month, his brother said; his wedding date is set for July 22."
nytimes,"At the Ambani Wedding Celebrations, a Dazzling Display of Jewels","June 12, 2024",https://www.nytimes.com/2024/06/12/fashion/weddings/ambani-jewels.html,"When Prime Minister Indira Gandhi of India abruptly changed her country’s constitution in 1971 and abolished the Privy Purse, a government allowance for the country’s former princely rulers, she also moved to nationalize their storied treasuries. Among the maharajahs, nizams and nabobs that once ruled the subcontinent, this set off a frenzy as they scurried to bury the family jewels. For centuries, the rarity, scale and grandeur of Indian jewels was so great that many became iconic objects. Take the Patiala Necklace, a tiered ornament resembling draperies of gems. Designed by Cartier, it featured an astounding 2,930 diamonds and centered on a single rock the size of a walnut. Or consider the Indore Pears, two stupendous and closely matched diamonds owned by Maharajah Yeshwant Rao Holkar II, a glamorous westernized ruler whose kingdom was in the central Indian state of Madhya Pradesh. Indian princely patronage long set a global standard of splendor for both artistry and ostentation in the jewel trade. Yet in the decades after the Privy Purse, most of the big rocks seemed to have vanished underground. Legend has it that members of formerly royal families stashed their jewels in Swiss vaults, pawned them on the black market or hid them in flower pots. Bling on a royal scale largely disappeared. Or so it seemed until a fresh cadre of princes heaved into view: oligarchs. The richest of these by orders of magnitude is Mukesh Ambani, the chairman of his family’s megacompany Reliance Industries. Mr. Ambani’s personal fortune is estimated by Forbes at a staggering $115 billion. Despite his vast wealth, few outside India had heard of him — that is, until March 1, when he hosted a three-day party to celebrate his son Anant’s wedding in July. Everything about the prewedding affair was on a princely scale: the guest list of 1,000, including boldface names like Mark Zuckerberg, Bill Gates and Ivanka Trump; a glass palace specially constructed in the Ambani’s hometown, Jamnagar, in the western state of Gujarat; and Rihanna’s first public performance in years. Rihanna’s reported $6 million payday hogged the headlines, but what lit up at least one obsessive corner of the internet was the Ambani jewelry. This included necklaces and earrings and rings and hair ornaments of a size and grandeur seldom seen publicly since the days of the Raj. “It was almost like the time of maharajahs 100 years down the line,” said Pramod Kumar, an archivist and a founder of the museum consultancy EKA. He is also keeper of topophilia.india, an erudite Instagram account that is catnip for Indophile aesthetes. Mr. Kumar’s sleuth work traced a possible source of the two most gobsmacking gems seen at the Ambani prewedding celebration: massive step-cut Colombian emeralds roughly the size of Popsicles. Draped one below the other as pendants to a diamond necklace, they were worn one evening by the bridegroom’s mother, Nita Ambani. The bigger one was “of 562 carats,” Mr. Kumar wrote in an Instagram post, adding that the weight of the smaller stone was a mere 303 carats. Whatever their source, those emeralds were just two among many gems on display throughout an event at which the jewels often had greater star power than their wearers. “That emerald necklace was what caught everyone’s attention at first, but it was all almost unfathomable,” said Stellene Volandes, the editor in chief of Town & Country. She noted the scarcity represented by ropes of the rarest natural pearls from the Arabian Sea; necklaces in the heavy, ornate rani haar style studded with diamonds; and headpieces known as maang tikka, made with deep green emeralds from the storied Muzo mines. “You’d be very hard-pressed to find comparables for the sheer size and horsepower” of the jewels at the Ambani prewedding party, said Nico Landrigan, the president of the Verdura jewelry house in New York. “The Indians are a jewelry-obsessed culture in a category all their own. So you can only imagine what the actual wedding will bring out.” Before the wedding, scheduled for July 12 to 14 in Mumbai, there was yet another lavish preparatory celebration and opportunity to flaunt big rocks — a cruise from the Tyrrhenian Sea in Palermo, Italy, to the Mediterranean in Cannes, France, on an ocean liner whose 2,400 staterooms had been retrofitted for the Ambanis as three-bedroom suites for 800 invited guests. “Basically, what the Ambanis are doing is displaying a kind of old-style Hollywood glam,” said Mr. Kumar of EKA. “You don’t see that with any other current billionaire moguls in Europe or America, at least not in the public realm.” For Daniela Mascetti, the former chairwoman of Sotheby’s jewelry division in Europe and an author of “Understanding Jewelry,” a bible of the trade, the group more aptly compared to the Ambanis is the robber barons of the Industrial Age. “You have to look back to Vanderbilt or Gould, who also wanted big door-stoppers,” Ms. Mascetti said from London. “Let’s put it in a nice way,” she added. “If you are new money and you want to display wealth, you go big.” Yet it is not altogether that simple. Certain Ambani jewels were crafted using the whopper stones, but that is not to suggest that the determining factor in commissioning them was size. “There is tremendous artistry in the work,” said Ms. Volandes of Town & Country. Much of the Ambani jewels were designed by Viren Bhagat, among the more refined high jewelers, though also an assiduously private one. More than the size of individual stones like the stepped-cut emeralds, few save a detective like Mr. Kumar could predict their origins. “Being one-off is of the greatest importance in that world,” Francesca Amfitheatrof, the creative director of high jewelry and watches at Louis Vuitton, said recently from St.-Tropez, France, where she was debuting her latest collection. “To be able to source things that are so unique and outstanding, honestly, only an emperor has that possibility anymore,” she said. “It’s completely maharajah-like. It’s imperial.”"
nytimes,What Modi’s Dwindling Support Says About Democracy Worldwide,"June 10, 2024",https://www.nytimes.com/2024/06/10/opinion/india-modi-election.html,"After a weekslong election, Prime Minister Narendra Modi of India and his party won a third term but lost their majority in Parliament. The surprising rebuke gives strength to the voice of the opposition and the Indian public in a country that has drifted toward authoritarianism in recent years. The Opinion columnist Lydia Polgreen argues that this election result matters beyond India — and raises the importance of meeting voters where they are. (A full transcript of this audio essay will be available within 24 hours of publication in the audio player above.)"
